station_name,station_latitude,station_longitude,free_bikes,number_of_bikes,poi_name,poi_categories,poi_address,poi_distance,poi_latitude,poi_longitude,poi_ratings,poi_review_count
Cannon at Steven,43.25646071175471,-79.84998129308224,5,10,Emerald Coffee,Coffee & Tea,"340 Barton Street East,Hamilton, ON L8L 2X7,Canada",441.4503786269232,43.26029,-79.85115,5.0,2
Cannon at Steven,43.25646071175471,-79.84998129308224,5,10,Fisticuffs,Chinese,"301 Barton Street E,Hamilton, ON L8L 2X4,Canada",542.2244886558132,43.26095,-79.85251,5.0,1
Cannon at Steven,43.25646071175471,-79.84998129308224,5,10,Crumbled,Desserts,"339 Barton Street E,Hamilton, ON L8L 2X6,Canada",463.5538347563077,43.26078,-79.85106,4.0,4
Cannon at Steven,43.25646071175471,-79.84998129308224,5,10,Conversate Steak & Seafood,Seafood,"38 King William Street,Hamilton, ON L8L 5T7,Canada",535.646304765144,43.26037360000001,-79.8461232,4.0,3
Pier 4,43.27260051521549,-79.86689731478691,10,28,Harbour Diner,Diners,"486 James Street N,Hamilton, ON L8L 1J1,Canada",460.0086469037021,43.2694,-79.86329,3.5,57
Pier 4,43.27260051521549,-79.86689731478691,10,28,Synonym,Cafes,"328 James Street N,Hamilton, ON L8L 1H2,Canada",898.5066614886715,43.264596686727,-79.8653724789619,4.5,12
Pier 4,43.27260051521549,-79.86689731478691,10,28,Fisher's Pier 4 Pub & Grub,Pubs,"554 James Street N,Hamilton, ON L8L 1J5,Canada",388.2173254019808,43.27143,-79.86229,4.0,8
Pier 4,43.27260051521549,-79.86689731478691,10,28,Williams Fresh Cafe,Cafes,"47 Discovery Drive,Hamilton, ON L8L 8K4,Canada",653.7814981544522,43.2764873,-79.860838,2.5,30
Pier 4,43.27260051521549,-79.86689731478691,10,28,Castelli Cucina,Italian,"337 James Street N,Hamilton, ON L8L 1H3,Canada",859.9662021166704,43.26492,-79.86576,3.5,10
Pier 4,43.27260051521549,-79.86689731478691,10,28,Pier 4 Park,Parks,"64 Leander Drive,Hamilton, ON L8L 1N6,Canada",135.42185581979223,43.2737967704661,-79.8672111218425,3.5,2
Pier 4,43.27260051521549,-79.86689731478691,10,28,Bonanza Bakery,Bakeries,"100 Murray Street,Catharine N & Murray E,Hamilton, ON L8L 3G4,Canada",1053.1494120166385,43.2642466,-79.8610767,4.5,13
Pier 4,43.27260051521549,-79.86689731478691,10,28,North End Pita,International,"574 James St N,Hamilton, ON L8L 1J7,Canada",412.22401598394697,43.2724743719229,-79.8618086320037,5.0,2
Pier 4,43.27260051521549,-79.86689731478691,10,28,Loaded Pierogi,Bars,"275 James Street N,Unit 3,Hamilton, ON L8R 2L4,Canada",982.21024258417,43.26373,-79.86645,3.5,3
Pier 4,43.27260051521549,-79.86689731478691,10,28,All Seasoned Jamaican Cuisine,Caribbean,"28 Barton Street E,Hamilton, ON L8L 2V5,Canada",1010.7063980074854,43.26363173734719,-79.8648695,4.0,1
Pier 4,43.27260051521549,-79.86689731478691,10,28,Weston Pizza and Wings,Pizza,"574 James Street N,Hamilton, ON L8L 1J7,Canada",391.1029901675578,43.2721,-79.86212,2.5,6
Pier 4,43.27260051521549,-79.86689731478691,10,28,William's Cafe,Cafes,"57 Discovery Drive,Hamilton, ON L8L 8B4,Canada",639.2186051897008,43.2763812474588,-79.8609495162964,2.5,9
Pier 4,43.27260051521549,-79.86689731478691,10,28,GrandDads,Coffee & Tea,"574 James N,Hamilton, ON L8L 1J7,Canada",419.3051145292386,43.272481782764,-79.8617207882313,4.0,5
Pier 4,43.27260051521549,-79.86689731478691,10,28,Hamilton Waterfront Scoops,Ice Cream & Frozen Yogurt,"47 Discovery Drive,Hamilton, ON L8L 8K4,Canada",619.6503613486254,43.27646,-79.86082,4.0,2
Pier 4,43.27260051521549,-79.86689731478691,10,28,General Bread & Pastry,Bakeries,"298 James Street N,Hamilton, ON L8R 2L3,Canada",978.917067371983,43.263778,-79.865533,5.0,1
Pier 4,43.27260051521549,-79.86689731478691,10,28,Hutch's Harbour Front,Fish & Chips,"325 Bay Street N,Hamilton, ON L8L 1M5,Canada",562.2275108876977,43.26768,-79.86827,3.0,16
Pier 4,43.27260051521549,-79.86689731478691,10,28,HMCS Haida,Landmarks & Historical Buildings,"658 Catharine Street N,Hamilton, ON L8L 8K4,Canada",901.5653980607176,43.27531,-79.85604,5.0,1
Pier 4,43.27260051521549,-79.86689731478691,10,28,Bayfront Park,Parks,"200 Harbour Front Drive,Hamilton, ON L8L 1C8,Canada",467.73204775433305,43.2710315927203,-79.8722575999379,4.0,5
Pier 4,43.27260051521549,-79.86689731478691,10,28,Martello,Pizza,"298 James Street  N,Hamilton, ON L8R 2L3,Canada",978.917067371983,43.26378,-79.86553,3.0,5
Pier 4,43.27260051521549,-79.86689731478691,10,28,The Little Grasshopper Cafe,Breakfast & Brunch,"37 Barton Street E,Hamilton, ON L8L 2V7,Canada",1001.3479692360022,43.26381,-79.86412,3.0,3
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Shakespeare's Steak and Seafood,Seafood,"181 Main Street E,Hamilton, ON L8N 1H2,Canada",25.0952775519892,43.25372,-79.86234,4.0,21
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",215.4769314419128,43.21798,-79.74587,4.0,41
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",522.3475114590842,43.25721,-79.8669,4.5,202
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",582.897311121921,43.2574045478956,-79.8677145254958,4.5,43
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",541.9448512555894,43.25726,-79.86713,4.0,177
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,The Ship,Seafood,"23 Augusta Street,Hamilton, ON L8N 1P6,Canada",661.6664067727552,43.25215,-79.87,4.0,208
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Black Forest Inn European Cuisine,German,"255 King Street E,Hamilton, ON L8N 1B9,Canada",65.28863035807905,43.2543558198212,-79.8615892650853,3.5,54
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Sapporo Japanese Restaurant,Japanese,"96 Main St E,Hamilton, ON L8N 1G3,Canada",322.55185821497673,43.25429,-79.866,3.5,91
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",566.2597678152401,43.25741,-79.86748,4.0,98
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",443.9411621725996,43.25551,-79.86725,4.5,23
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Denninger's Foods of the World,Delis,"284 King Street E,Hamilton, ON L8N 1B7,Canada",108.73585995487784,43.25381,-79.8609,4.0,22
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Homemade Noodles,Noodles,"135 King Street E,Hamilton, ON L8N 1B2,Canada",271.81018937396743,43.2554837113039,-79.8649081215262,4.5,6
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Cafe Oranje,Cafes,"312 King Street E,Hamilton, ON L8N 1C2,Canada",179.83454320112165,43.2537566,-79.8600414,4.0,23
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",1027.367603703017,43.2627364,-79.8663839,4.0,118
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",723.1385988403165,43.25943,-79.86708,4.0,122
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",532.6979686884484,43.25725,-79.86708,4.0,40
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Burrito Boyz,Mexican,"66 King Street E,Hamilton, ON L8N 1A6,Canada",424.9502746646375,43.2557373046875,-79.8669128417969,4.0,44
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",825.077399682786,43.2574961574363,-79.8712256690338,4.0,37
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,The Famous Owl Of Minerva,Korean,"309 Main Street E,Hamilton, ON L8N 1H8,Canada",412.5994088326776,43.25249,-79.85759,4.0,24
Ferguson at King,43.25400491861888,-79.86223563551903,1,10,Planted in Hamilton,Vegan,"225 John Street S,Hamilton, ON L8N 2C7,Canada",617.7240693089907,43.2503352762455,-79.8679620207627,4.5,37
Durand Park,43.24978615747242,-79.87574994564056,0,15,The Ship,Seafood,"23 Augusta Street,Hamilton, ON L8N 1P6,Canada",534.882350757456,43.25215,-79.87,4.0,208
Durand Park,43.24978615747242,-79.87574994564056,0,15,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",1092.365306807544,43.25721,-79.8669,4.5,202
Durand Park,43.24978615747242,-79.87574994564056,0,15,Earth To Table : Bread Bar,Pizza,"258 Locke Street S,Hamilton, ON L8P 4B9,Canada",971.6891732197628,43.25284,-79.88702,4.0,293
Durand Park,43.24978615747242,-79.87574994564056,0,15,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",1068.22682010271,43.2574045478956,-79.8677145254958,4.5,43
Durand Park,43.24978615747242,-79.87574994564056,0,15,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",1076.7739153803043,43.25726,-79.86713,4.0,177
Durand Park,43.24978615747242,-79.87574994564056,0,15,Bronzie's Place,Pizza,"201 James Street S,Hamilton, ON L8P 3A8,Canada",356.0503474280621,43.2505499,-79.87143,4.5,27
Durand Park,43.24978615747242,-79.87574994564056,0,15,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",1082.0460707499276,43.25741,-79.86748,4.0,98
Durand Park,43.24978615747242,-79.87574994564056,0,15,Radius,Lounges,"151 James Street S,Hamilton, ON L8P 2Z5,Canada",489.8073760422955,43.2523512,-79.8708333,3.0,91
Durand Park,43.24978615747242,-79.87574994564056,0,15,One Duke Restaurant,Seafood,"1 Duke Street,Hamilton, ON L8P 1W9,Canada",373.6210198086486,43.25152,-79.87206,3.5,23
Durand Park,43.24978615747242,-79.87574994564056,0,15,Durand Coffee,Coffee & Tea,"142 Charlton Avenue W,Hamilton, ON L8P,Canada",310.8814180552416,43.2514262245999,-79.8788586258888,4.5,28
Durand Park,43.24978615747242,-79.87574994564056,0,15,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",935.264461577051,43.25551,-79.86725,4.5,23
Durand Park,43.24978615747242,-79.87574994564056,0,15,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",932.328104925302,43.2574961574363,-79.8712256690338,4.0,37
Durand Park,43.24978615747242,-79.87574994564056,0,15,Planted in Hamilton,Vegan,"225 John Street S,Hamilton, ON L8N 2C7,Canada",633.7002017161303,43.2503352762455,-79.8679620207627,4.5,37
Durand Park,43.24978615747242,-79.87574994564056,0,15,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",1086.5065799339438,43.25725,-79.86708,4.0,40
Durand Park,43.24978615747242,-79.87574994564056,0,15,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",1109.258633490578,43.21798,-79.74587,4.0,41
Durand Park,43.24978615747242,-79.87574994564056,0,15,The Burnt Tongue,Burgers,"182 Locke Street S,Hamilton, ON L8P 4B3,Canada",1033.207165834223,43.2555538,-79.8858002,4.5,40
Durand Park,43.24978615747242,-79.87574994564056,0,15,Sapporo Japanese Restaurant,Japanese,"96 Main St E,Hamilton, ON L8N 1G3,Canada",907.6279088752332,43.25429,-79.866,3.5,91
Durand Park,43.24978615747242,-79.87574994564056,0,15,Burrito Boyz,Mexican,"66 King Street E,Hamilton, ON L8N 1A6,Canada",974.7375565744916,43.2557373046875,-79.8669128417969,4.0,44
Durand Park,43.24978615747242,-79.87574994564056,0,15,The West Town Bar & Grill,Breakfast & Brunch,"214 Locke Street S,Hamilton, ON L8P 4B4,Canada",999.228333124388,43.25456,-79.88633,3.5,49
Durand Park,43.24978615747242,-79.87574994564056,0,15,Lulu's Shawarma,Salad,"32 John Street N,Hamilton, ON L8R 1H3,Canada",1117.9477175808115,43.25692,-79.86584,4.0,36
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Motel Restaurant,Breakfast & Brunch,"359 Barton Street E,Hamilton, ON L8L 2X8,Canada",429.3485737626129,43.26045,-79.85008,4.5,57
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Korea House,Korean,"281 Cannon Street E,Hamilton, ON L8L 2B4,Canada",146.76302587007723,43.2579156,-79.854948,4.0,19
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",914.5269132597736,43.21798,-79.74587,4.0,41
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Shakespeare's Steak and Seafood,Seafood,"181 Main Street E,Hamilton, ON L8N 1H2,Canada",823.3493047874219,43.25372,-79.86234,4.0,21
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Black Forest Inn European Cuisine,German,"255 King Street E,Hamilton, ON L8N 1B9,Canada",743.1455154022376,43.2543558198212,-79.8615892650853,3.5,54
Cannon at East,43.25729552525069,-79.85334813594818,4,9,541 Eatery & Exchange,Cafes,"541 Barton Street E,Hamilton, ON L8L 2Z2,Canada",896.5623750198102,43.2582480392112,-79.842354356135,4.5,42
Cannon at East,43.25729552525069,-79.85334813594818,4,9,The Famous Owl Of Minerva,Korean,"309 Main Street E,Hamilton, ON L8N 1H8,Canada",638.1152436197921,43.25249,-79.85759,4.0,24
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Plaza Pizza & Wings,Pizza,"90 Wellington Street N,Hamilton, ON L8R 1N1,Canada",399.2215787486567,43.25597,-79.8578262,4.5,13
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Homemade Noodles,Noodles,"135 King Street E,Hamilton, ON L8N 1B2,Canada",957.5899023983328,43.2554837113039,-79.8649081215262,4.5,6
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Synonym,Cafes,"328 James Street N,Hamilton, ON L8L 1H2,Canada",1267.7433878342094,43.264596686727,-79.8653724789619,4.5,12
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Denninger's Foods of the World,Delis,"284 King Street E,Hamilton, ON L8N 1B7,Canada",729.972868542672,43.25381,-79.8609,4.0,22
Cannon at East,43.25729552525069,-79.85334813594818,4,9,KFC,Chicken Wings,"307 Cannon Street E,Hamilton, ON L8L 2B7,Canada",41.39941079391315,43.25761,-79.85359,1.0,2
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Cafe Oranje,Cafes,"312 King Street E,Hamilton, ON L8N 1C2,Canada",669.8234257829903,43.2537566,-79.8600414,4.0,23
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Szechuan Noodle Bowl,Chinese,"117 King St E,Hamilton, ON L8N 1A9,Canada",993.5535886120844,43.2558,-79.86579,4.0,10
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Culantro Peruvian Cookery,Peruvian,"537 Main Street E,Hamilton, ON L8M 1H9,Canada",878.0398055936171,43.2501405,-79.8487616,3.5,23
Cannon at East,43.25729552525069,-79.85334813594818,4,9,BAB Korean Food & BBQ,Hot Pot,"387 Barton Street E,Hamilton, ON L8L 2Y2,Canada",488.2493824639181,43.26012,-79.84875,5.0,3
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Ellis Kitchen,Soul Food,"455 King Street E,Hamilton, ON L8N 1C7,Canada",500.6402741495613,43.25317,-79.85522,4.0,10
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Churrasqueira & Cafe Cantinho,Portuguese,"302 Barton Street E,Hamilton, ON L8L 2X5,Canada",378.8176448870096,43.26064,-79.85274,4.0,7
Cannon at East,43.25729552525069,-79.85334813594818,4,9,193 Bench Kitchen,Sandwiches,"193 King Street E,Hamilton, ON L8N 1B3,Canada",849.4824087246471,43.2550527260604,-79.8633755743504,5.0,6
Cannon at East,43.25729552525069,-79.85334813594818,4,9,Fisticuffs,Chinese,"301 Barton Street E,Hamilton, ON L8L 2X4,Canada",413.61424270493177,43.26095,-79.85251,5.0,1
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",1103.381019848526,43.25721,-79.8669,4.5,202
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",1117.6132735099516,43.2574045478956,-79.8677145254958,4.5,43
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",1114.780753617113,43.25726,-79.86713,4.0,177
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",599.7497380283871,43.2627364,-79.8663839,4.0,118
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",1105.8889090702844,43.25741,-79.86748,4.0,98
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",899.2368146858057,43.25943,-79.86708,4.0,122
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Synonym,Cafes,"328 James Street N,Hamilton, ON L8L 1H2,Canada",427.58455870383926,43.264596686727,-79.8653724789619,4.5,12
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",1283.10919316771,43.2574961574363,-79.8712256690338,4.0,37
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Saint James Espresso Bar & Eatery,Cafes,"170 James Street N,Hamilton, ON L8R 2L1,Canada",761.1487287980266,43.26098,-79.86693,4.5,57
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",1106.971600306228,43.25725,-79.86708,4.0,40
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Motel Restaurant,Breakfast & Brunch,"359 Barton Street E,Hamilton, ON L8L 2X8,Canada",1040.1273791179724,43.26045,-79.85008,4.5,57
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Born and Raised,Seafood,"224 James Street N,Hamilton, ON L8R 2L3,Canada",623.1677785686185,43.26235,-79.86626,3.5,23
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Mulberry Coffeehouse,Cafes,"193 James Street N,Hamilton, ON L8R 2L2,Canada",704.1645418845262,43.26183,-79.86699,4.0,74
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,The Burnt Tongue,Burgers,"10 Cannon St E,Hamilton, ON L8L 1Z5,Canada",795.7541318359961,43.2605786,-79.8669351,4.0,87
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Green Bar,Juice Bars & Smoothies,"236 James Street N,Hamilton, ON L8R 2L2,Canada",593.3895179859749,43.2627485834705,-79.8662985122842,4.5,17
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Bonanza Bakery,Bakeries,"100 Murray Street,Catharine N & Murray E,Hamilton, ON L8L 3G4,Canada",190.7659650363759,43.2642466,-79.8610767,4.5,13
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Harbour Diner,Diners,"486 James Street N,Hamilton, ON L8L 1J1,Canada",449.610317722366,43.2694,-79.86329,3.5,57
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Diplomat,Venues & Event Spaces,"43 King William Street,Hamilton, ON L8R 1A2,Canada",1106.9829656477425,43.2572440040624,-79.8670820519328,4.0,22
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Mesa,Mexican,"255 James Street N,Hamilton, ON L8R 2L2,Canada",583.9030115672643,43.26306,-79.86645,4.0,57
Strachan at Mary,43.265938747249415,-79.86042380332947,3,8,Smalls Coffee,Coffee & Tea,"8 Cannon Street E,Hamilton, ON L8L 1Z5,Canada",804.1031458990025,43.2605099,-79.86695,4.5,13
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",1005.9888225166944,43.25721,-79.8669,4.5,202
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",391.2443116603399,43.2627364,-79.8663839,4.0,118
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",992.0340170789258,43.2574045478956,-79.8677145254958,4.5,43
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",1006.8606898608658,43.25726,-79.86713,4.0,177
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",989.2068265691776,43.25741,-79.86748,4.0,98
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Born and Raised,Seafood,"224 James Street N,Hamilton, ON L8R 2L3,Canada",427.48180448909,43.26235,-79.86626,3.5,23
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Synonym,Cafes,"328 James Street N,Hamilton, ON L8L 1H2,Canada",193.22334736246617,43.264596686727,-79.8653724789619,4.5,12
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",758.2791200365025,43.25943,-79.86708,4.0,122
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Mulberry Coffeehouse,Cafes,"193 James Street N,Hamilton, ON L8R 2L2,Canada",501.4518540882706,43.26183,-79.86699,4.0,74
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Saint James Espresso Bar & Eatery,Cafes,"170 James Street N,Hamilton, ON L8R 2L1,Canada",585.7426368939433,43.26098,-79.86693,4.5,57
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",1057.7857213300076,43.2574961574363,-79.8712256690338,4.0,37
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",1004.4188791236944,43.25725,-79.86708,4.0,40
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Green Bar,Juice Bars & Smoothies,"236 James Street N,Hamilton, ON L8R 2L2,Canada",389.5597554953214,43.2627485834705,-79.8662985122842,4.5,17
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,The Burnt Tongue,Burgers,"10 Cannon St E,Hamilton, ON L8L 1Z5,Canada",634.0806624795623,43.2605786,-79.8669351,4.0,87
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Mesa,Mexican,"255 James Street N,Hamilton, ON L8R 2L2,Canada",354.38538528457144,43.26306,-79.86645,4.0,57
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Castelli Cucina,Italian,"337 James Street N,Hamilton, ON L8L 1H3,Canada",152.75033871356902,43.26492,-79.86576,3.5,10
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Pho Nhung,Vietnamese,"85 Queen St N,Hamilton, ON L8R 2V5,Canada",1056.8434857814298,43.26239,-79.87797,4.5,17
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Harbour Diner,Diners,"486 James Street N,Hamilton, ON L8L 1J1,Canada",417.0594091393736,43.2694,-79.86329,3.5,57
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Wild Orchid,Portuguese,"286 James St N,Hamilton, ON L8R 2L3,Canada",305.845300151505,43.26352,-79.86564,3.0,17
West Harbour GO Station,43.26624929442286,-79.86611008644103,2,11,Diplomat,Venues & Event Spaces,"43 King William Street,Hamilton, ON L8R 1A2,Canada",1004.4298436037276,43.2572440040624,-79.8670820519328,4.0,22
James at Guise,43.27365898786445,-79.86182928085327,4,8,Harbour Diner,Diners,"486 James Street N,Hamilton, ON L8L 1J1,Canada",488.9397136789519,43.2694,-79.86329,3.5,57
James at Guise,43.27365898786445,-79.86182928085327,4,8,Fisher's Pier 4 Pub & Grub,Pubs,"554 James Street N,Hamilton, ON L8L 1J5,Canada",248.16305680634096,43.27143,-79.86229,4.0,8
James at Guise,43.27365898786445,-79.86182928085327,4,8,Williams Fresh Cafe,Cafes,"47 Discovery Drive,Hamilton, ON L8L 8K4,Canada",324.5713926316725,43.2764873,-79.860838,2.5,30
James at Guise,43.27365898786445,-79.86182928085327,4,8,North End Pita,International,"574 James St N,Hamilton, ON L8L 1J7,Canada",131.73374447732604,43.2724743719229,-79.8618086320037,5.0,2
James at Guise,43.27365898786445,-79.86182928085327,4,8,Weston Pizza and Wings,Pizza,"574 James Street N,Hamilton, ON L8L 1J7,Canada",174.8171887051996,43.2721,-79.86212,2.5,6
James at Guise,43.27365898786445,-79.86182928085327,4,8,GrandDads,Coffee & Tea,"574 James N,Hamilton, ON L8L 1J7,Canada",131.19345777460848,43.272481782764,-79.8617207882313,4.0,5
James at Guise,43.27365898786445,-79.86182928085327,4,8,William's Cafe,Cafes,"57 Discovery Drive,Hamilton, ON L8L 8B4,Canada",310.96751735102595,43.2763812474588,-79.8609495162964,2.5,9
James at Guise,43.27365898786445,-79.86182928085327,4,8,Castelli Cucina,Italian,"337 James Street N,Hamilton, ON L8L 1H3,Canada",1018.743092749476,43.26492,-79.86576,3.5,10
James at Guise,43.27365898786445,-79.86182928085327,4,8,Hamilton Waterfront Scoops,Ice Cream & Frozen Yogurt,"47 Discovery Drive,Hamilton, ON L8L 8K4,Canada",346.8624993888114,43.27646,-79.86082,4.0,2
James at Guise,43.27365898786445,-79.86182928085327,4,8,HMCS Haida,Landmarks & Historical Buildings,"658 Catharine Street N,Hamilton, ON L8L 8K4,Canada",475.5955838225724,43.27531,-79.85604,5.0,1
James at Guise,43.27365898786445,-79.86182928085327,4,8,Pier 4 Park,Parks,"64 Leander Drive,Hamilton, ON L8L 1N6,Canada",435.9804715259785,43.2737967704661,-79.8672111218425,3.5,2
James at Guise,43.27365898786445,-79.86182928085327,4,8,Hutch's Harbour Front,Fish & Chips,"325 Bay Street N,Hamilton, ON L8L 1M5,Canada",839.8529965270179,43.26768,-79.86827,3.0,16
James at Guise,43.27365898786445,-79.86182928085327,4,8,Bayfront Park,Parks,"200 Harbour Front Drive,Hamilton, ON L8L 1C8,Canada",893.4092449009677,43.2710315927203,-79.8722575999379,4.0,5
James at Guise,43.27365898786445,-79.86182928085327,4,8,Hamilton Harbour Waterfront Trail,Hiking,"Waterfront Trail,Hamilton, ON L8L 1C8,Canada",905.5375045782212,43.2692543424209,-79.8712367936969,3.0,1
