bike_station,name,categories,address,distance,poi_latitude,poi_longitude,ratings,review_count
Cannon at Wentworth - 96,541 Eatery & Exchange,Cafes,"541 Barton Street E,Hamilton, ON L8L 2Z2,Canada",488.5065743310468,43.2582480392112,-79.842354356135,4.5,42
Cannon at Wentworth - 96,The Famous Owl Of Minerva,Korean,"309 Main Street E,Hamilton, ON L8N 1H8,Canada",905.3534560130072,43.25249,-79.85759,4.0,24
Cannon at Wentworth - 96,Maipai,Tiki Bars,"631 Barton Street E,Hamilton, ON L8L 3A1,Canada",768.6979235786658,43.25726,-79.83817,4.5,10
Cannon at Wentworth - 96,Culantro Peruvian Cookery,Peruvian,"537 Main Street E,Hamilton, ON L8M 1H9,Canada",655.2372722364239,43.2501405,-79.8487616,3.5,23
Cannon at Wentworth - 96,Vintage Coffee Roasters,Coffee Roasteries,"977 King Street E,Hamilton, ON L8M 1C3,Canada",1101.0086119042917,43.2513629586151,-79.8354656859877,5.0,9
Cannon at Wentworth - 96,Plaza Pizza & Wings,Pizza,"90 Wellington Street N,Hamilton, ON L8R 1N1,Canada",857.0920004987709,43.25597,-79.8578262,4.5,13
Cannon at Wentworth - 96,BAB Korean Food & BBQ,Hot Pot,"387 Barton Street E,Hamilton, ON L8L 2Y2,Canada",475.4280380484038,43.26012,-79.84875,5.0,3
Cannon at Wentworth - 96,Korea House,Korean,"281 Cannon Street E,Hamilton, ON L8L 2B4,Canada",640.6741336987319,43.2579156,-79.854948,4.0,19
Cannon at Wentworth - 96,Burger Bus Hamilton,Burgers,"126 Sanford Avenue N,Hamilton, ON L8L 5Z3,Canada",275.52889903471845,43.2555265,-79.8445116,5.0,1
Cannon at Wentworth - 96,The Capitol Bar,Bars,"973 King Street E,Hamilton, ON L8M 1C3,Canada",1045.5772349239376,43.2524498575984,-79.8355290090636,4.5,5
Cannon at Wentworth - 96,Ellis Kitchen,Soul Food,"455 King Street E,Hamilton, ON L8N 1C7,Canada",710.8914836392426,43.25317,-79.85522,4.0,10
Cannon at Wentworth - 96,Pho Asparagus,Vietnamese,"387 Barton Street E,Hamilton, ON L8L 2Y2,Canada",434.69789615147164,43.2597392638895,-79.8488875923641,4.0,1
Cannon at Wentworth - 96,Mosaic Beer Bar,Beer Bar,"431 Barton Street E,Hamilton, ON L8L 2Y5,Canada",397.182063722413,43.2595287,-79.8469408,4.0,1
Cannon at Wentworth - 96,Conversate Steak & Seafood,Seafood,"38 King William Street,Hamilton, ON L8L 5T7,Canada",503.1839135460463,43.26037360000001,-79.8461232,4.0,3
Cannon at Wentworth - 96,Apllada Greek Fusion Restaurant,Greek,"635 King St E,Hamilton, ON L8N 1E5,Canada",444.17826082317697,43.25247,-79.84998,5.0,1
Cannon at Wentworth - 96,Fisticuffs,Chinese,"301 Barton Street E,Hamilton, ON L8L 2X4,Canada",689.8366006166018,43.26095,-79.85251,5.0,1
Cannon at Wentworth - 96,General Pizza & Wings,Chicken Wings,"274 Barton Street E,Hamilton, ON L8L 2X3,Canada",769.1386757706275,43.2610581633797,-79.8539271578193,4.0,2
Cannon at Wentworth - 96,Mimi’s Asian Gourmet,Pan Asian,"971 King Street E,Hamilton, ON L8M 1C3,Canada",1087.703064162258,43.2514005,-79.8356242,4.0,1
Cannon at Wentworth - 96,Churrasqueira & Cafe Cantinho,Portuguese,"302 Barton Street E,Hamilton, ON L8L 2X5,Canada",672.5170808176711,43.26064,-79.85274,4.0,7
Haymarket at Hughson,The Ship,Seafood,"23 Augusta Street,Hamilton, ON L8N 1P6,Canada",97.45465999060494,43.25215,-79.87,4.0,208
Haymarket at Hughson,Radius,Lounges,"151 James Street S,Hamilton, ON L8P 2Z5,Canada",161.94293152039756,43.2523512,-79.8708333,3.0,91
Haymarket at Hughson,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",561.0364068072512,43.25721,-79.8669,4.5,202
Haymarket at Hughson,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",567.128831652602,43.2574045478956,-79.8677145254958,4.5,43
Haymarket at Hughson,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",555.7125405218129,43.25726,-79.86713,4.0,177
Haymarket at Hughson,Sapporo Japanese Restaurant,Japanese,"96 Main St E,Hamilton, ON L8N 1G3,Canada",284.57361777636993,43.25429,-79.866,3.5,91
Haymarket at Hughson,Bronzie's Place,Pizza,"201 James Street S,Hamilton, ON L8P 3A8,Canada",295.08503508831234,43.2505499,-79.87143,4.5,27
Haymarket at Hughson,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",371.8806035965126,43.25551,-79.86725,4.5,23
Haymarket at Hughson,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",571.2641559220933,43.25741,-79.86748,4.0,98
Haymarket at Hughson,Planted in Hamilton,Vegan,"225 John Street S,Hamilton, ON L8N 2C7,Canada",236.99239164438643,43.2503352762455,-79.8679620207627,4.5,37
Haymarket at Hughson,One Duke Restaurant,Seafood,"1 Duke Street,Hamilton, ON L8P 1W9,Canada",262.67399590536564,43.25152,-79.87206,3.5,23
Haymarket at Hughson,Bon Temps,Canadian (New),"61 Young Street,Hamilton, ON L8N 1V1,Canada",174.12216774848915,43.25088,-79.86872,5.0,7
Haymarket at Hughson,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",487.6716487531462,43.21798,-79.74587,4.0,41
Haymarket at Hughson,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",602.0351134571993,43.2574961574363,-79.8712256690338,4.0,37
Haymarket at Hughson,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",801.7903073774506,43.25943,-79.86708,4.0,122
Haymarket at Hughson,Shakespeare's Steak and Seafood,Seafood,"181 Main Street E,Hamilton, ON L8N 1H2,Canada",552.1070478823069,43.25372,-79.86234,4.0,21
Haymarket at Hughson,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",560.2574230150992,43.25725,-79.86708,4.0,40
Haymarket at Hughson,Burrito Boyz,Mexican,"66 King Street E,Hamilton, ON L8N 1A6,Canada",405.4817846242489,43.2557373046875,-79.8669128417969,4.0,44
Haymarket at Hughson,La Luna,Middle Eastern,"306 King Street W,Hamilton, ON L8P 1B1,Canada",1107.2719112523068,43.25942165323912,-79.87848757635106,4.0,63
Haymarket at Hughson,The Cat 'N' Fiddle,Pubs,"174 John Street S,Hamilton, ON L8N 2C6,Canada",106.38738628752444,43.25145,-79.86857,3.5,11
Bay at Macaulay,Harbour Diner,Diners,"486 James Street N,Hamilton, ON L8L 1J1,Canada",408.0479661399235,43.2694,-79.86329,3.5,57
Bay at Macaulay,Synonym,Cafes,"328 James Street N,Hamilton, ON L8L 1H2,Canada",866.550627441078,43.264596686727,-79.8653724789619,4.5,12
Bay at Macaulay,Fisher's Pier 4 Pub & Grub,Pubs,"554 James Street N,Hamilton, ON L8L 1J5,Canada",331.7520730523886,43.27143,-79.86229,4.0,8
Bay at Macaulay,Williams Fresh Cafe,Cafes,"47 Discovery Drive,Hamilton, ON L8L 8K4,Canada",635.4980690434868,43.2764873,-79.860838,2.5,30
Bay at Macaulay,Castelli Cucina,Italian,"337 James Street N,Hamilton, ON L8L 1H3,Canada",828.9083665908905,43.26492,-79.86576,3.5,10
Bay at Macaulay,North End Pita,International,"574 James St N,Hamilton, ON L8L 1J7,Canada",361.49544620731814,43.2724743719229,-79.8618086320037,5.0,2
Bay at Macaulay,Pier 4 Park,Parks,"64 Leander Drive,Hamilton, ON L8L 1N6,Canada",176.73824380804206,43.2737967704661,-79.8672111218425,3.5,2
Bay at Macaulay,Bonanza Bakery,Bakeries,"100 Murray Street,Catharine N & Murray E,Hamilton, ON L8L 3G4,Canada",1006.434910750258,43.2642466,-79.8610767,4.5,13
Bay at Macaulay,Wild Orchid,Portuguese,"286 James St N,Hamilton, ON L8R 2L3,Canada",984.9109919861095,43.26352,-79.86564,3.0,17
Bay at Macaulay,Loaded Pierogi,Bars,"275 James Street N,Unit 3,Hamilton, ON L8R 2L4,Canada",954.7222551240332,43.26373,-79.86645,3.5,3
Bay at Macaulay,Weston Pizza and Wings,Pizza,"574 James Street N,Hamilton, ON L8L 1J7,Canada",337.6837509841852,43.2721,-79.86212,2.5,6
Bay at Macaulay,William's Cafe,Cafes,"57 Discovery Drive,Hamilton, ON L8L 8B4,Canada",620.7403300127955,43.2763812474588,-79.8609495162964,2.5,9
Bay at Macaulay,All Seasoned Jamaican Cuisine,Caribbean,"28 Barton Street E,Hamilton, ON L8L 2V5,Canada",977.3983830218434,43.26363173734719,-79.8648695,4.0,1
Bay at Macaulay,GrandDads,Coffee & Tea,"574 James N,Hamilton, ON L8L 1J7,Canada",368.6320065243255,43.272481782764,-79.8617207882313,4.0,5
Bay at Macaulay,Hamilton Waterfront Scoops,Ice Cream & Frozen Yogurt,"47 Discovery Drive,Hamilton, ON L8L 8K4,Canada",608.4992518755946,43.27646,-79.86082,4.0,2
Bay at Macaulay,General Bread & Pastry,Bakeries,"298 James Street N,Hamilton, ON L8R 2L3,Canada",949.0661226154119,43.263778,-79.865533,5.0,1
Bay at Macaulay,Bar Sazerac,Cocktail Bars,"278 James Street N,Hamilton, ON L8R 2L3,Canada",993.6602952372374,43.2634296,-79.865925,3.5,7
Bay at Macaulay,Rise Above Pizza & Wings,Pizza,"274 James Street N,Hamilton, ON L8R 2L3,Canada",1000.403567545693,43.263368,-79.8659742,3.5,3
Bay at Macaulay,Hutch's Harbour Front,Fish & Chips,"325 Bay Street N,Hamilton, ON L8L 1M5,Canada",547.2221054776376,43.26768,-79.86827,3.0,16
Bay at Macaulay,HMCS Haida,Landmarks & Historical Buildings,"658 Catharine Street N,Hamilton, ON L8L 8K4,Canada",863.0127724391182,43.27531,-79.85604,5.0,1
Rifle Range at Rail Trail,Joya Sushi,Sushi Bars,"1685 Main Street W,Unit 150,Hamilton, ON L8S 1G5,Canada",400.190088669819,43.25663137913681,-79.93456139590667,4.0,40
Rifle Range at Rail Trail,Boston Pizza,Pizza,"1563 Main Street W,Hamilton, ON L8S 1E6,Canada",269.5506152167559,43.257349181178,-79.927749413236,3.5,22
Rifle Range at Rail Trail,Mr  Gao,Chinese,"1561 Main Street W,Hamilton, ON L8S 1E6,Canada",253.98158523825356,43.2574011222949,-79.9281700470045,3.5,35
Rifle Range at Rail Trail,Hazel Tea & Dessert House,Desserts,"1686 Main Street West,Unit 5,Hamilton, ON L8S 0A2,Canada",457.70214150603505,43.25793,-79.9344799,4.0,22
Rifle Range at Rail Trail,Maccheroni Cucina Alfresco,Italian,"1560 Main Street W,Hamilton, ON L8S 1E7,Canada",383.007629430062,43.257795,-79.926349,4.0,11
Rifle Range at Rail Trail,Dough Box,Pizza,"1457 Main Street W,Hamilton, ON L8S 1C9,Canada",525.9575985828461,43.2574167,-79.9239487,4.0,20
Rifle Range at Rail Trail,Pinks,Burgers,"1335 Main Street W,Hamilton, ON L8S 1C6,Canada",921.1515973558525,43.25750562,-79.91884597,4.0,20
Rifle Range at Rail Trail,The Phoenix Bar & Grill,Pubs,"1280 Main Street W,Hamilton, ON L8S 4K1,Canada",1076.0112267904353,43.2627741179557,-79.9211375312163,4.0,18
Rifle Range at Rail Trail,Tally Ho,Burgers,"1536 Main Street W,Hamilton, ON L8S 1E4,Canada",534.0612937776613,43.257772597069525,-79.92407840204181,4.0,26
Rifle Range at Rail Trail,West End Diner,Diners,"1811 Main Street W,Hamilton, ON L8S 1H1,Canada",766.4367760031006,43.25276,-79.93857,4.0,61
Rifle Range at Rail Trail,Noodle Bar,Sushi Bars,"1579 Main Street W,Hamilton, ON L8S 1E6,Canada",95.4259408776081,43.2554417330599,-79.9287002943386,2.5,3
Rifle Range at Rail Trail,Sio Shokudo,Japanese,"1686 Main Street W,Unit 2,Hamilton, ON L8S 0A2,Canada",441.4196785410699,43.25753638789688,-79.93454377258941,5.0,1
Rifle Range at Rail Trail,Baskin Robbins,Ice Cream & Frozen Yogurt,"1685 Main Street W,Hamilton, ON L8S 1G5,Canada",429.4714304103848,43.25657939827271,-79.9349630124199,3.5,8
Rifle Range at Rail Trail,Williams Fresh Cafe,Breakfast & Brunch,"1309 Main Street W,Unit A-2,Hamilton, ON L8S 1C5,Canada",984.8124881840312,43.25738,-79.9180499,2.5,19
Rifle Range at Rail Trail,Right Wingers,Chicken Wings,"1846 Main St W,Hamilton, ON L8S,Canada",899.7230756706094,43.2521846,-79.9398027,4.0,12
Rifle Range at Rail Trail,Yogurty's Froyo,Ice Cream & Frozen Yogurt,"1309 Main Street W,Hamilton, ON L8S 1C5,Canada",974.5869426808109,43.2572497825787,-79.9180890818868,3.5,9
Rifle Range at Rail Trail,CoCo Fresh Tea & Juice,Bubble Tea,"1548 Main Street W,Hamilton, ON L8S 1E5,Canada",457.03183361531273,43.257849,-79.9252604,5.0,1
Rifle Range at Rail Trail,Pane Fresco,Cafes,"1579 Main St W,Hamilton, ON L8S 1E6,Canada",83.2775638303168,43.2554931991913,-79.9288488661469,2.0,1
Rifle Range at Rail Trail,Maple Leaf Pancake House,Breakfast & Brunch,"1520 Main St W,Hamilton, ON L8S 1E3,Canada",577.7384876136473,43.25788,-79.92354,2.5,22
Rifle Range at Rail Trail,Gino's Pizza,Pizza,"1309 Main Street W,Hamilton, ON L8S 1C5,Canada",957.0876203370939,43.2572669660159,-79.9183147388152,2.5,11
Hill Street Park,Earth To Table : Bread Bar,Pizza,"258 Locke Street S,Hamilton, ON L8P 4B9,Canada",439.3700527807853,43.25284,-79.88702,4.0,293
Hill Street Park,Aberdeen Tavern,Comfort Food,"432 Aberdeen Avenue,Hamilton, ON L8P 2S2,Canada",736.0722233629335,43.2512808,-79.8933956,4.0,75
Hill Street Park,The Burnt Tongue,Burgers,"182 Locke Street S,Hamilton, ON L8P 4B3,Canada",239.19317344696242,43.2555538,-79.8858002,4.5,40
Hill Street Park,The West Town Bar & Grill,Breakfast & Brunch,"214 Locke Street S,Hamilton, ON L8P 4B4,Canada",292.86544956191295,43.25456,-79.88633,3.5,49
Hill Street Park,Amo Gelato Cafe,Desserts,"171 Locke Street S,Hamilton, ON L8P 4B2,Canada",262.65503250060783,43.25565,-79.8853,4.5,12
Hill Street Park,La Luna,Middle Eastern,"306 King Street W,Hamilton, ON L8P 1B1,Canada",843.5511642916236,43.25942165323912,-79.87848757635106,4.0,63
Hill Street Park,Democracy,Coffee & Tea,"202 Locke Street S,Hamilton, ON L8P 4B4,Canada",280.7035881699564,43.2547913,-79.8862228,4.0,38
Hill Street Park,Shehnai Restaurant Authentic Indian Cuisine,Indian,"447 Main Street W,Hamilton, ON L8P 1K5,Canada",282.53438221620667,43.2593,-79.88792,3.0,32
Hill Street Park,Pho Nhung,Vietnamese,"85 Queen St N,Hamilton, ON L8R 2V5,Canada",1028.7783796055378,43.26239,-79.87797,4.5,17
Hill Street Park,Bitten On Locke,Bakeries,"219 Locke Street S,Hamilton, ON L8P 4B4,Canada",334.17151760181224,43.2542199,-79.88581,4.0,15
Hill Street Park,CIMA Enoteca,Italian,"190 Locke Street S,Hamilton, ON L8P 4B4,Canada",255.31628493049507,43.25512,-79.88608,3.5,17
Hill Street Park,The Coop,Sandwiches,"274-274 King Street W,Hamilton, ON L8P 1J6,Canada",913.5054233024242,43.2591337,-79.8774391,4.0,43
Hill Street Park,Durand Coffee,Coffee & Tea,"142 Charlton Avenue W,Hamilton, ON L8P,Canada",960.3396896827859,43.2514262245999,-79.8788586258888,4.5,28
Hill Street Park,My Dog's Cafe & Bar,Coffee & Tea,"229 Locke Street S,Hamilton, ON L8P,Canada",362.27783291360936,43.25383,-79.88605,4.5,6
Hill Street Park,Moodys,Pizza,"107 George Street,Hamilton, ON L8P 1E3,Canada",799.5272861849295,43.25821,-79.87853,4.0,13
Hill Street Park,Buona Vita Pizza,Italian,"82 Queen Street  N,Hamilton, ON L8R 2V4,Canada",1043.7276282601488,43.262024,-79.8775857,4.5,13
Hill Street Park,Pho Lac Vien,Vietnamese,"430 York Boulevard,Hamilton, ON L8R 3K8,Canada",1124.594625922423,43.2653164,-79.8808978,4.0,19
Hill Street Park,Peruviano,Italian,"254 Locke Street S,Hamilton, ON L8P 4B9,Canada",425.47847386043605,43.25299,-79.88692,4.5,4
Hill Street Park,Glow Juicery,Juice Bars & Smoothies,"35 Pine Street,Hamilton, ON L8P 2A2,Canada",269.40920732863316,43.25521,-79.88558,4.5,3
Hill Street Park,Starbucks,Coffee & Tea,"158 Locke Street S,Hamilton, ON L8P 4A9,Canada",228.73406878828334,43.2561607,-79.8857117,3.5,12
Seedworks,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",361.09125974984056,43.25726,-79.86713,4.0,177
Seedworks,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",341.3401140197339,43.25721,-79.8669,4.5,202
Seedworks,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",382.53570314825237,43.2574045478956,-79.8677145254958,4.5,43
Seedworks,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",283.7446204743634,43.25943,-79.86708,4.0,122
Seedworks,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",363.309192442179,43.25741,-79.86748,4.0,98
Seedworks,The Ship,Seafood,"23 Augusta Street,Hamilton, ON L8N 1P6,Canada",930.7848601170517,43.25215,-79.87,4.0,208
Seedworks,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",349.31473668008005,43.25725,-79.86708,4.0,40
Seedworks,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",461.3462161366394,43.2627364,-79.8663839,4.0,118
Seedworks,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",433.6243101582822,43.21798,-79.74587,4.0,41
Seedworks,Saint James Espresso Bar & Eatery,Cafes,"170 James Street N,Hamilton, ON L8R 2L1,Canada",343.9885544433671,43.26098,-79.86693,4.5,57
Seedworks,The Burnt Tongue,Burgers,"10 Cannon St E,Hamilton, ON L8L 1Z5,Canada",314.63651476927924,43.2605786,-79.8669351,4.0,87
Seedworks,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",498.55791247987037,43.25551,-79.86725,4.5,23
Seedworks,Born and Raised,Seafood,"224 James Street N,Hamilton, ON L8R 2L3,Canada",430.9072219723507,43.26235,-79.86626,3.5,23
Seedworks,Mulberry Coffeehouse,Cafes,"193 James Street N,Hamilton, ON L8R 2L2,Canada",403.87602832234313,43.26183,-79.86699,4.0,74
Seedworks,Diplomat,Venues & Event Spaces,"43 King William Street,Hamilton, ON L8R 1A2,Canada",349.3244593166293,43.2572440040624,-79.8670820519328,4.0,22
Seedworks,Lulu's Shawarma,Salad,"32 John Street N,Hamilton, ON L8R 1H3,Canada",313.65760042579774,43.25692,-79.86584,4.0,36
Seedworks,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",642.102457132937,43.2574961574363,-79.8712256690338,4.0,37
Seedworks,Shakespeare's Steak and Seafood,Seafood,"181 Main Street E,Hamilton, ON L8N 1H2,Canada",601.8373069876022,43.25372,-79.86234,4.0,21
Seedworks,Burrito Boyz,Mexican,"66 King Street E,Hamilton, ON L8N 1A6,Canada",460.6034259143718,43.2557373046875,-79.8669128417969,4.0,44
Seedworks,Smalls Coffee,Coffee & Tea,"8 Cannon Street E,Hamilton, ON L8L 1Z5,Canada",314.97007730196003,43.2605099,-79.86695,4.5,13
Gage Park,Caro Restaurant and Bar,Italian,"4 Ottawa Street N,Hamilton, ON L8H 3Y7,Canada",892.9236366548491,43.242741,-79.819429,4.5,43
Gage Park,Willard’s Ice Cream,Desserts,"942 Main St E,Hamilton, ON L8M 1M8,Canada",218.68214253325334,43.24521,-79.83155,4.5,6
Gage Park,Gage Park Diner,Diners,"975 Main Street E,Hamilton, ON L8M 1N2,Canada",201.53040166744518,43.24506,-79.82929,4.0,7
Gage Park,Connaught Fish & Chips,Seafood,"976 Main Street E,Hamilton, ON L8M 1M8,Canada",170.1594126988443,43.24497,-79.83023,3.5,6
Gage Park,Shorty's Pizza,Pizza,"1099 Cannon Street E,Hamilton, ON L8L 2J6,Canada",908.2062897102439,43.2485677,-79.8215868,4.0,19
Gage Park,Cafe Baffico,Cafes,"1375 King Street E,Hamilton, ON L8M 1H6,Canada",685.8931214026504,43.24172,-79.82224,4.5,6
Gage Park,Vintage Coffee Roasters,Coffee Roasteries,"977 King Street E,Hamilton, ON L8M 1C3,Canada",970.6839125098826,43.2513629586151,-79.8354656859877,5.0,9
Gage Park,Gage Park,Parks,"Gage Park,Hamilton, ON L8M 1N6,Canada",177.50641161723212,43.2440719604492,-79.8265914916992,5.0,3
Gage Park,Hammerhead's On Ottawa,Fish & Chips,"80 Ottawa Street N,Hamilton, ON L8H 3Z1,Canada",972.6818036074908,43.24474,-79.81852,4.5,19
Gage Park,Tim Hortons,Coffee & Tea,"65 Ottawa Street N,Hamilton, ON L8J 3Y9,Canada",918.9472417384034,43.24459059459487,-79.81917363757978,4.0,12
Gage Park,Mike's Subs,Sandwiches,"122 Ottawa Street N,Hamilton, ON L8H 3Z1,Canada",1029.6509177430694,43.24584,-79.81808,4.0,9
Gage Park,The Capitol Bar,Bars,"973 King Street E,Hamilton, ON L8M 1C3,Canada",1083.4142262725493,43.2524498575984,-79.8355290090636,4.5,5
Gage Park,Festival Café,Southern,"1013 King St E,Hamilton, ON L8M 1C9,Canada",822.3062830025945,43.25064,-79.83303,4.5,5
Gage Park,Boardwalk Cheesesteaks,Cheesesteaks,"131 Ottawa Street North,Hamilton, ON L8L 1Y5,Canada",1022.7911292824181,43.246309,-79.818385,4.5,4
Gage Park,Pizza Pizza,Pizza,"1294 King Street E,Hamilton, ON L8M 1N5,Canada",467.9280835599924,43.2438922,-79.8247115,4.0,1
Gage Park,Hi-Line Centre Pizza & Wings,Pizza,"1150 King Street E,Hamilton, ON L8M 1E8,Canada",497.6274891580909,43.24771,-79.82858,2.5,11
Gage Park,Golden Tenders,Fast Food,"1150 King Street E,Hamilton, ON L8M 1E8,Canada",497.6274891580909,43.247855,-79.829075,5.0,1
Gage Park,The Taco Station,Mexican,"Hamilton, ON L8M 3C3,Canada",469.12444323238185,43.24752,-79.82975,3.0,4
Gage Park,Buddys Roadhouse,Canadian (New),"1360 King Street E,Hamilton, ON L8M 1H5,Canada",700.8376903723968,43.2411302,-79.8223127,2.5,8
Gage Park,Mimi’s Asian Gourmet,Pan Asian,"971 King Street E,Hamilton, ON L8M 1C3,Canada",979.934586014854,43.2514005,-79.8356242,4.0,1
Delaware at Myrtle,Culantro Peruvian Cookery,Peruvian,"537 Main Street E,Hamilton, ON L8M 1H9,Canada",240.9990813258636,43.2501405,-79.8487616,3.5,23
Delaware at Myrtle,Black Forest Inn European Cuisine,German,"255 King Street E,Hamilton, ON L8N 1B9,Canada",1203.016100985491,43.2543558198212,-79.8615892650853,3.5,54
Delaware at Myrtle,The Famous Owl Of Minerva,Korean,"309 Main Street E,Hamilton, ON L8N 1H8,Canada",818.1568121759519,43.25249,-79.85759,4.0,24
Delaware at Myrtle,Caribbean & Canadian Restaurant,Caribbean,"568 Concession Street,Hamilton, ON L8V 1B1,Canada",824.7031213291498,43.24079473731837,-79.8516661,4.5,21
Delaware at Myrtle,Cafe Oranje,Cafes,"312 King Street E,Hamilton, ON L8N 1C2,Canada",1062.4980915508168,43.2537566,-79.8600414,4.0,23
Delaware at Myrtle,Denninger's Foods of the World,Delis,"284 King Street E,Hamilton, ON L8N 1B7,Canada",1121.3915944938512,43.25381,-79.8609,4.0,22
Delaware at Myrtle,Cadillac Jax Bar & Grill,Bars,"532 Main Street E,Hamilton, ON L8M 1J1,Canada",216.19274886527035,43.24988,-79.84917,5.0,2
Delaware at Myrtle,Plaza Pizza & Wings,Pizza,"90 Wellington Street N,Hamilton, ON L8R 1N1,Canada",1148.945405317381,43.25597,-79.8578262,4.5,13
Delaware at Myrtle,Fishing Sushi,Japanese,"542 Concession Street,Hamilton, ON L8V 1A9,Canada",822.8676961318124,43.24097,-79.85299,5.0,3
Delaware at Myrtle,Ellis Kitchen,Soul Food,"455 King Street E,Hamilton, ON L8N 1C7,Canada",724.877707307434,43.25317,-79.85522,4.0,10
Delaware at Myrtle,Speedy Subs,Hot Dogs,"562 Concession Street,Hamilton, ON L8V 1A9,Canada",814.4540596646291,43.2409503,-79.8520207,5.0,6
Delaware at Myrtle,Lady Glaze Doughnuts,Donuts,"586 Concession Street,Hamilton, ON L8V 1B1,Canada",835.9349740717214,43.24058,-79.85113,5.0,1
Delaware at Myrtle,Apllada Greek Fusion Restaurant,Greek,"635 King St E,Hamilton, ON L8N 1E5,Canada",484.8123465777712,43.25247,-79.84998,5.0,1
Delaware at Myrtle,Saha,Middle Eastern,"28 Eastbourne Avenue,Hamilton, ON L8M 2M7,Canada",563.8200429549818,43.2475,-79.84265,5.0,1
Delaware at Myrtle,Red Rockets,Chicken Wings,"15 Wellington Street N,Hamilton, ON L8R 1M7,Canada",1033.2057108829554,43.25407,-79.85929,3.0,12
Delaware at Myrtle,Heal,Juice Bars & Smoothies,"584 Concession Street,Hamilton, ON L8V 1B1,Canada",833.6956429550833,43.240643462464,-79.8511624932541,4.5,2
Delaware at Myrtle,Stoneroads Bar & Grill,American (Traditional),"533 Concession Street,Hamilton, ON L8V 1A8,Canada",805.5571494288373,43.2411372606729,-79.8525190517471,1.5,7
Delaware at Myrtle,Burger Bus Hamilton,Burgers,"126 Sanford Avenue N,Hamilton, ON L8L 5Z3,Canada",921.4116880421327,43.2555265,-79.8445116,5.0,1
Delaware at Myrtle,Big Top Family Restaurant,Diners,"754 Main Street East,Hamilton, ON L8R 2J9,Canada",796.4084714040883,43.24745,-79.83983,3.0,19
Delaware at Myrtle,Pizza World,Pizza,"447 Main Street E,Hamilton, ON L8N 1K1,Canada",411.018780609947,43.2512742,-79.8519943,4.0,1
Maplewood at Springer,Willard’s Ice Cream,Desserts,"942 Main St E,Hamilton, ON L8M 1M8,Canada",449.3147809220441,43.24521,-79.83155,4.5,6
Maplewood at Springer,Vintage Coffee Roasters,Coffee Roasteries,"977 King Street E,Hamilton, ON L8M 1C3,Canada",703.0172054477118,43.2513629586151,-79.8354656859877,5.0,9
Maplewood at Springer,Culantro Peruvian Cookery,Peruvian,"537 Main Street E,Hamilton, ON L8M 1H9,Canada",1096.7764900502493,43.2501405,-79.8487616,3.5,23
Maplewood at Springer,The Capitol Bar,Bars,"973 King Street E,Hamilton, ON L8M 1C3,Canada",821.2717188198354,43.2524498575984,-79.8355290090636,4.5,5
Maplewood at Springer,Gage Park Diner,Diners,"975 Main Street E,Hamilton, ON L8M 1N2,Canada",631.0680056950082,43.24506,-79.82929,4.0,7
Maplewood at Springer,Big Top Family Restaurant,Diners,"754 Main Street East,Hamilton, ON L8R 2J9,Canada",348.7525665514317,43.24745,-79.83983,3.0,19
Maplewood at Springer,Festival Café,Southern,"1013 King St E,Hamilton, ON L8M 1C9,Canada",683.6953274802486,43.25064,-79.83303,4.5,5
Maplewood at Springer,Tim Hortons,Coffee & Tea,"888 Main Street E,Hamilton, ON L8M 1M3,Canada",258.7020238073217,43.24586693154869,-79.83404157456316,3.0,2
Maplewood at Springer,Saha,Middle Eastern,"28 Eastbourne Avenue,Hamilton, ON L8M 2M7,Canada",519.452652342984,43.2475,-79.84265,5.0,1
