bike_station,name,categories,address,distance,poi_latitude,poi_longitude,ratings,total_ratings,total_tips,total_photos
Locke at Herkimer,Gravity Climbing Gym Inc,Rock Climbing Spot,"70 Frid St, Hamilton ON L8P 4M4",867,43.258168,-79.893832,3.7,8.0,1.0,4.0
Locke at Herkimer,Tim Hortons,"Cafe, Coffee, and Tea House","443 Main St W, Hamilton ON L8P 1K5",758,43.259326,-79.887537,3.4,4.0,,3.0
Locke at Herkimer,Hess Village,Neighborhood,Hamilton ON,988,43.258514,-79.877755,4.0,18.0,3.0,9.0
Locke at Herkimer,Wimpy's Diner,Diner,"405 Main St W, Hamilton ON L8P 1K5",729,43.258976,-79.886272,3.2,32.0,13.0,36.0
King William at Hughson,Hambrgr,Burger Joint,"49 King William St, Hamilton ON L8R 1A2",50,43.257213,-79.867056,4.2,51.0,13.0,34.0
King William at Hughson,Sagarmatha Curry Palace Resturant,Indian Restaurant,"43 King William St, Hamilton ON L8R 1A2",69,43.257213,-79.867056,4.2,22.0,22.0,122.0
King William at Hughson,The Mule,Taco Restaurant,"41 King William St (Hughson), Hamilton ON L8R 1A2",90,43.257258,-79.867202,4.4,54.0,14.0,83.0
King William at Hughson,Burrito Boyz,Burrito Restaurant,"66 King St E, Hamilton ON L8N 1A6",132,43.255691,-79.867215,4.2,64.0,16.0,20.0
King William at Hughson,August 8,Dim Sum Restaurant,"1 Wilson St (James St.), Hamilton ON L8R 1C4",250,43.259413,-79.866825,4.2,82.0,26.0,27.0
King William at Hughson,Merit Brewing,Bar,"107 James St N (at York Blvd), Hamilton ON L8R 2K6",304,43.25949,-79.867997,4.1,36.0,7.0,101.0
King William at Hughson,Sapporo Japanese Restaurant,Sushi Restaurant,"96 Main St E, Hamilton ON L8N 1G3",279,43.254333,-79.865966,3.9,106.0,39.0,21.0
King William at Hughson,Coco Fresh Tea & Juice,Bubble Tea Shop,"96 Main St E, Hamilton ON L8N 1G3",261,43.254333,-79.865966,3.8,11.0,3.0,3.0
King William at Hughson,Hamilton Farmers' Market,Farmers Market,"55 York Blvd (at James), Hamilton ON L8R 3K1",372,43.259041,-79.870193,4.3,90.0,14.0,80.0
King William at Hughson,James Street North Art Crawl,Arts and Entertainment,"James St N, Hamilton ON",401,43.260562,-79.867158,4.2,23.0,2.0,19.0
King William at Hughson,Theatre Aquarius,Music Venue,"190 King William St, Hamilton ON L8R 1A8",410,43.255151,-79.861885,4.2,10.0,2.0,28.0
King William at Hughson,Saint James Espresso Bar & Eatery,Bar,"170 James St N (Cannon), Hamilton ON L8R 2L1",454,43.260862,-79.866884,4.3,27.0,5.0,19.0
King William at Hughson,Shakespeare's Steak and Seafood,Diner,"181 Main St E, Hamilton ON L8N 1H2",466,43.253717,-79.862338,4.0,10.0,4.0,1.0
King William at Hughson,Black Forest Inn,German Restaurant,"255 King St E, Hamilton ON L8N 1B9",479,43.254392,-79.861571,4.0,57.0,18.0,53.0
King William at Hughson,Gameopolis,Arts and Entertainment,"223 King St E (at Walnut; East of John St.), Hamilton ON L8N 1B6",405,43.25466,-79.862451,3.6,8.0,7.0,16.0
King William at Hughson,Mulberry Street Coffeehouse,Café,"193 James St N (Mulberry St.), Hamilton ON L8R 2L2",538,43.261863,-79.866961,4.3,143.0,47.0,122.0
King William at Hughson,Denninger Ltd,Deli,"284 King St E, Hamilton ON L8N 1B7",563,43.253889,-79.860837,4.2,33.0,7.0,31.0
King William at Hughson,Whitehern Historic House and Garden,Museum,"41 Jackson St W, Hamilton ON L8P 1L3",539,43.254593,-79.87211,4.0,8.0,4.0,46.0
King William at Hughson,Cafe Oranje,Café,"312 King St E (Wellington St), Hamilton ON L8N 1C2",627,43.253614,-79.860049,4.4,72.0,15.0,243.0
King William at Hughson,The Ship,Pub,"23 Augusta St (Hughson St.), Hamilton ON L8N 1P6",609,43.252066,-79.869987,4.2,101.0,37.0,88.0
Barton at Wentworth,541 | Eatery & Exchange,Restaurant,"541 Barton St E, Hamilton ON L8L 2Z2",232,43.258283,-79.842245,4.0,14.0,1.0,9.0
Barton at Wentworth,Ways to Wisdom,Bookstore,"470 Barton St E, Hamilton ON L8L 2Y8",41,43.258817,-79.845487,,,,
Barton at Wentworth,Tim Hortons,"Cafe, Coffee, and Tea House","505 Cannon St E (Sanford Ave N), Hamilton ON L8L 2E6",401,43.255384,-79.844306,3.4,18.0,6.0,4.0
Barton at Wentworth,Wentworth Operations Centre,Government Building,"330 Wentworth St N, Hamilton ON L8L 5W2",365,43.261594,-79.842107,,,,
Barton at Wentworth,Zak's,Bar,"632 Barton St E (Chestnut), Hamilton ON L8L 2Z9",401,43.256908,-79.838303,,,,
Barton at Wentworth,Motel Restaurant,Restaurant,"359 Barton St E (Oak Avenue), Hamilton ON L8L 2X8",431,43.260371,-79.850015,,,,
Barton at Wentworth,Wildcat Tavern,Bar,"353 Barton St E, Hamilton ON L8L 2X8",479,43.260505,-79.850455,,,,
Barton at Wentworth,Karma Candy,Candy Store,"356 Emerald St N (Shaw St), Hamilton ON L8L 8K6",575,43.263399,-79.849182,,,,
Barton at Wentworth,RRD Welding & Fabrication Ltd,Welding Service,"46 Munroe St, Hamilton ON L8L 3V7",596,43.263786,-79.841967,,,,
Barton at Wentworth,KFC,Fast Food Restaurant,"307 Cannon St E (East ave), Hamilton ON L8L 2B7",701,43.257624,-79.853725,3.0,3.0,2.0,1.0
Barton at Wentworth,Golden Demo Inc,General Contractor,"307 Barton St E, Hamilton ON L8L 2X4",640,43.260916,-79.85238,,,,
Barton at Wentworth,Fisticuffs,Malay Restaurant,"301 Barton St E, Hamilton ON L8L 2X4",653,43.261057,-79.852728,,,,
Barton at Wentworth,OMS International Canada,Church,"293 Wellington St N Box..., Hamilton ON L8L 8E7",653,43.262561,-79.855718,,,,
Barton at Wentworth,Galley Pump,Pub,"365 Wentworth St N, Hamilton ON L8L 5W4",676,43.262919,-79.84451,,,,
Barton at Wentworth,General hospital- dept of radiology,Hospital,"237 Barton St E (Victoria), Hamilton ON L8L 2X2",715,43.262196,-79.852457,,,,
Barton at Wentworth,Victoria Gardens Long Term Care,Nursing Home,"176 Victoria Ave N, Hamilton ON L8L 5G1",755,43.258259,-79.854203,,,,
Barton at Wentworth,Wharton Medical Clinic,Health and Medicine,"414 Victoria Ave N, Hamilton ON L8L 5G8",757,43.265413,-79.850635,,,,
Barton at Wentworth,Kool Stuff Toys,Toy Store,"847 King St E, Hamilton ON L8M 1B3",758,43.251495,-79.841054,,,,
Barton at Wentworth,Shoppers Drug Mart,Drugstore,"232 Cannon St E, Hamilton ON L8L 0A9",986,43.257864,-79.85715,3.4,11.0,0.0,11.0
Barton at Wentworth,The Tower,Community Center,"281 Cannon St E, Hamilton ON L8L 2B4",806,43.258033,-79.854953,,,,
Charlton at Queen,Durand Coffee,Café,"142 Charlton Ave W (Caroline St S.), Hamilton ON L8P 2C7",228,43.251543,-79.878939,4.0,8.0,4.0,19.0
Charlton at Queen,Queen's Pizza & Wings,Pizzeria,"178 Queen St S (at Duke St.), Hamilton ON L8P 3S7",196,43.253876,-79.881327,3.2,11.0,6.0,2.0
Charlton at Queen,Earth to Table Bread Bar,Bakery,"258 Locke St S (Herkimer St.), Hamilton ON L8P 4B9",439,43.252827,-79.886945,4.3,183.0,66.0,85.0
Charlton at Queen,Ryerson middle school,Middle School,"222 Robinson St, Hamilton ON L8P 1Z9",157,43.253408,-79.882315,,,,
Charlton at Queen,Donut Monster,Bagel Shop,"246 Locke St S, Hamilton ON L8P 4B9",429,43.253231,-79.886782,3.8,30.0,6.0,9.0
Charlton at Queen,Bitten,Bakery,"219 Locke St S, Hamilton ON L8P 4B6",440,43.254303,-79.885943,3.8,11.0,3.0,11.0
Charlton at Queen,Shoppers Drug Mart,Drugstore,"113 Herkimer St (at Caroline St. S), Hamilton ON L8P 2G8",310,43.250249,-79.879044,3.2,1.0,1.0,
Charlton at Queen,West Town Bar & Grill,Bar,"214 Locke St S, Hamilton ON L8P 4B4",462,43.254502,-79.886256,3.7,53.0,11.0,38.0
Charlton at Queen,Starbucks,Coffee Shop,"158 Locke St S (at Bold St), Hamilton ON L8P 4A9",557,43.256119,-79.885602,4.0,56.0,20.0,45.0
Charlton at Queen,The Burnt Tongue,Soup Spot,"182 Locke St S (Pine St.), Hamilton ON L8P 4B3",521,43.255604,-79.885747,3.6,12.0,3.0,1.0
Charlton at Queen,One Duke Restaurant & Lounge,American Restaurant,"1 Duke St (at James St. South), Hamilton ON L8P 1W9",788,43.251462,-79.872017,4.3,46.0,20.0,154.0
Charlton at Queen,AMO Gelato Caffe,Coffee Shop,"171 Locke St N, Hamilton ON L8R 3B1",507,43.255574,-79.885417,3.2,8.0,1.0,3.0
Charlton at Queen,Cake and Loaf Bakery,Bakery,"321 Dundurn St S (Dundurn Street South), Hamilton ON L8P 2M5",859,43.251924,-79.892124,4.4,40.0,15.0,23.0
Charlton at Queen,Hess Village,Neighborhood,Hamilton ON,789,43.258514,-79.877755,4.0,18.0,3.0,9.0
Charlton at Queen,La Luna Restaurant Downtown,Lebanese Restaurant,"306 King St W (at Queen St), Hamilton ON L8P 1B1",857,43.259414,-79.878417,4.3,35.0,15.0,8.0
Charlton at Queen,Sundra,Gift Store,"195 Locke St N, Hamilton ON L8R 3B1",475,43.25517,-79.88558,,,,
Charlton at Queen,Scottish Rite,Arts and Entertainment,"4 Queen St S, Hamilton ON L8P 3R3",804,43.259057,-79.879423,4.0,8.0,2.0,19.0
Charlton at Queen,Red Crow Coffee,Café,"211 James St S (Charlton Ave), Hamilton ON L8P 3B2",812,43.250202,-79.871665,4.0,32.0,18.0,28.0
Charlton at Queen,Smoke's Poutinerie,Fast Food Restaurant,"112 George St (at Queen St. S.), Hamilton ON L8P 1E2",750,43.258502,-79.878634,3.7,58.0,20.0,36.0
Charlton at Queen,Whitehern Historic House and Garden,Museum,"41 Jackson St W, Hamilton ON L8P 1L3",811,43.254593,-79.87211,4.0,8.0,4.0,46.0
Duke at James,One Duke Restaurant & Lounge,American Restaurant,"1 Duke St (at James St. South), Hamilton ON L8P 1W9",45,43.251462,-79.872017,4.3,46.0,20.0,154.0
Duke at James,The Pheasant Plucker,Pub,"20 Augusta St (James St.), Hamilton ON L8N 1P7",97,43.25192,-79.870426,4.0,71.0,15.0,23.0
Duke at James,The Ship,Pub,"23 Augusta St (Hughson St.), Hamilton ON L8N 1P6",117,43.252066,-79.869987,4.2,101.0,37.0,88.0
Duke at James,Wass Ethiopian Restaurant,Ethiopian Restaurant,"207 James St N (at Forest Ave.), Hamilton ON L8R 2L2",165,43.250254,-79.87172,3.9,16.0,5.0,10.0
Duke at James,Red Crow Coffee,Café,"211 James St S (Charlton Ave), Hamilton ON L8P 3B2",180,43.250202,-79.871665,4.0,32.0,18.0,28.0
Duke at James,Whitehern Historic House and Garden,Museum,"41 Jackson St W, Hamilton ON L8P 1L3",304,43.254593,-79.87211,4.0,8.0,4.0,46.0
Duke at James,Sapporo Japanese Restaurant,Sushi Restaurant,"96 Main St E, Hamilton ON L8N 1G3",510,43.254333,-79.865966,3.9,106.0,39.0,21.0
Duke at James,Burrito Boyz,Burrito Restaurant,"66 King St E, Hamilton ON L8N 1A6",577,43.255691,-79.867215,4.2,64.0,16.0,20.0
Duke at James,Coco Fresh Tea & Juice,Bubble Tea Shop,"96 Main St E, Hamilton ON L8N 1G3",538,43.254333,-79.865966,3.8,11.0,3.0,3.0
Duke at James,Durand Coffee,Café,"142 Charlton Ave W (Caroline St S.), Hamilton ON L8P 2C7",606,43.251543,-79.878939,4.0,8.0,4.0,19.0
Duke at James,The Mule,Taco Restaurant,"41 King William St (Hughson), Hamilton ON L8R 1A2",701,43.257258,-79.867202,4.4,54.0,14.0,83.0
Duke at James,Sagarmatha Curry Palace Resturant,Indian Restaurant,"43 King William St, Hamilton ON L8R 1A2",695,43.257213,-79.867056,4.2,22.0,22.0,122.0
Duke at James,Hambrgr,Burger Joint,"49 King William St, Hamilton ON L8R 1A2",707,43.257213,-79.867056,4.2,51.0,13.0,34.0
Duke at James,Shakespeare's Steak and Seafood,Diner,"181 Main St E, Hamilton ON L8N 1H2",755,43.253717,-79.862338,4.0,10.0,4.0,1.0
Duke at James,Hamilton Farmers' Market,Farmers Market,"55 York Blvd (at James), Hamilton ON L8R 3K1",843,43.259041,-79.870193,4.3,90.0,14.0,80.0
Duke at James,Sam Lawrence Park,Park,"Concession St, Hamilton ON",851,43.244306,-79.866171,4.2,21.0,4.0,53.0
Duke at James,Black Forest Inn,German Restaurant,"255 King St E, Hamilton ON L8N 1B9",845,43.254392,-79.861571,4.0,57.0,18.0,53.0
Duke at James,Shoppers Drug Mart,Drugstore,"113 Herkimer St (at Caroline St. S), Hamilton ON L8P 2G8",601,43.250249,-79.879044,3.2,1.0,1.0,
Duke at James,Theatre Aquarius,Music Venue,"190 King William St, Hamilton ON L8R 1A8",883,43.255151,-79.861885,4.2,10.0,2.0,28.0
Duke at James,Denninger Ltd,Deli,"284 King St E, Hamilton ON L8N 1B7",893,43.253889,-79.860837,4.2,33.0,7.0,31.0
Beasley Park,Theatre Aquarius,Music Venue,"190 King William St, Hamilton ON L8R 1A8",389,43.255151,-79.861885,4.2,10.0,2.0,28.0
Beasley Park,August 8,Dim Sum Restaurant,"1 Wilson St (James St.), Hamilton ON L8R 1C4",473,43.259413,-79.866825,4.2,82.0,26.0,27.0
Beasley Park,Shoppers Drug Mart,Drugstore,"232 Cannon St E, Hamilton ON L8L 0A9",341,43.257864,-79.85715,3.4,11.0,0.0,11.0
Beasley Park,Hambrgr,Burger Joint,"49 King William St, Hamilton ON L8R 1A2",516,43.257213,-79.867056,4.2,51.0,13.0,34.0
Beasley Park,James Street North Art Crawl,Arts and Entertainment,"James St N, Hamilton ON",532,43.260562,-79.867158,4.2,23.0,2.0,19.0
Beasley Park,Black Forest Inn,German Restaurant,"255 King St E, Hamilton ON L8N 1B9",505,43.254392,-79.861571,4.0,57.0,18.0,53.0
Beasley Park,Saint James Espresso Bar & Eatery,Bar,"170 James St N (Cannon), Hamilton ON L8R 2L1",541,43.260862,-79.866884,4.3,27.0,5.0,19.0
Beasley Park,Sagarmatha Curry Palace Resturant,Indian Restaurant,"43 King William St, Hamilton ON L8R 1A2",538,43.257213,-79.867056,4.2,22.0,22.0,122.0
Beasley Park,The Mule,Taco Restaurant,"41 King William St (Hughson), Hamilton ON L8R 1A2",547,43.257258,-79.867202,4.4,54.0,14.0,83.0
Beasley Park,Beer Store,Beer Store,"150 Barton St E (Elgin St), Hamilton ON L8L 2W5",344,43.26172,-79.859378,3.3,4.0,1.0,3.0
Beasley Park,Denninger Ltd,Deli,"284 King St E, Hamilton ON L8N 1B7",552,43.253889,-79.860837,4.2,33.0,7.0,31.0
Beasley Park,Cafe Oranje,Café,"312 King St E (Wellington St), Hamilton ON L8N 1C2",582,43.253614,-79.860049,4.4,72.0,15.0,243.0
Beasley Park,Mulberry Street Coffeehouse,Café,"193 James St N (Mulberry St.), Hamilton ON L8R 2L2",575,43.261863,-79.866961,4.3,143.0,47.0,122.0
Beasley Park,Merit Brewing,Bar,"107 James St N (at York Blvd), Hamilton ON L8R 2K6",553,43.25949,-79.867997,4.1,36.0,7.0,101.0
Beasley Park,Burrito Boyz,Burrito Restaurant,"66 King St E, Hamilton ON L8N 1A6",599,43.255691,-79.867215,4.2,64.0,16.0,20.0
Beasley Park,Gameopolis,Arts and Entertainment,"223 King St E (at Walnut; East of John St.), Hamilton ON L8N 1B6",491,43.25466,-79.862451,3.6,8.0,7.0,16.0
Beasley Park,Bonanza Bakery,Bakery,"100 Murray St E, Hamilton ON L8L 3G4",599,43.264323,-79.861163,4.2,14.0,5.0,3.0
Beasley Park,Shakespeare's Steak and Seafood,Diner,"181 Main St E, Hamilton ON L8N 1H2",578,43.253717,-79.862338,4.0,10.0,4.0,1.0
Beasley Park,Tim Hortons,"Cafe, Coffee, and Tea House","200 Barton St E (Wellington), Hamilton ON L8L 2W8",442,43.261765,-79.857345,3.4,15.0,3.0,5.0
Beasley Park,Charred,BBQ Joint,"244 James St N (btwn Robert St & Colbourne St), Hamilton ON L8R 2L3",608,43.262759,-79.866231,4.1,49.0,16.0,22.0
John near King,Hambrgr,Burger Joint,"49 King William St, Hamilton ON L8R 1A2",90,43.257213,-79.867056,4.2,51.0,13.0,34.0
John near King,Sagarmatha Curry Palace Resturant,Indian Restaurant,"43 King William St, Hamilton ON L8R 1A2",105,43.257213,-79.867056,4.2,22.0,22.0,122.0
John near King,Burrito Boyz,Burrito Restaurant,"66 King St E, Hamilton ON L8N 1A6",107,43.255691,-79.867215,4.2,64.0,16.0,20.0
John near King,The Mule,Taco Restaurant,"41 King William St (Hughson), Hamilton ON L8R 1A2",126,43.257258,-79.867202,4.4,54.0,14.0,83.0
John near King,Coco Fresh Tea & Juice,Bubble Tea Shop,"96 Main St E, Hamilton ON L8N 1G3",218,43.254333,-79.865966,3.8,11.0,3.0,3.0
John near King,Sapporo Japanese Restaurant,Sushi Restaurant,"96 Main St E, Hamilton ON L8N 1G3",237,43.254333,-79.865966,3.9,106.0,39.0,21.0
John near King,August 8,Dim Sum Restaurant,"1 Wilson St (James St.), Hamilton ON L8R 1C4",294,43.259413,-79.866825,4.2,82.0,26.0,27.0
John near King,Merit Brewing,Bar,"107 James St N (at York Blvd), Hamilton ON L8R 2K6",349,43.25949,-79.867997,4.1,36.0,7.0,101.0
John near King,Theatre Aquarius,Music Venue,"190 King William St, Hamilton ON L8R 1A8",379,43.255151,-79.861885,4.2,10.0,2.0,28.0
John near King,Hamilton Farmers' Market,Farmers Market,"55 York Blvd (at James), Hamilton ON L8R 3K1",413,43.259041,-79.870193,4.3,90.0,14.0,80.0
John near King,James Street North Art Crawl,Arts and Entertainment,"James St N, Hamilton ON",446,43.260562,-79.867158,4.2,23.0,2.0,19.0
John near King,Shakespeare's Steak and Seafood,Diner,"181 Main St E, Hamilton ON L8N 1H2",425,43.253717,-79.862338,4.0,10.0,4.0,1.0
John near King,Gameopolis,Arts and Entertainment,"223 King St E (at Walnut; East of John St.), Hamilton ON L8N 1B6",366,43.25466,-79.862451,3.6,8.0,7.0,16.0
John near King,Black Forest Inn,German Restaurant,"255 King St E, Hamilton ON L8N 1B9",442,43.254392,-79.861571,4.0,57.0,18.0,53.0
John near King,Saint James Espresso Bar & Eatery,Bar,"170 James St N (Cannon), Hamilton ON L8R 2L1",498,43.260862,-79.866884,4.3,27.0,5.0,19.0
John near King,Denninger Ltd,Deli,"284 King St E, Hamilton ON L8N 1B7",525,43.253889,-79.860837,4.2,33.0,7.0,31.0
John near King,Cafe Oranje,Café,"312 King St E (Wellington St), Hamilton ON L8N 1C2",590,43.253614,-79.860049,4.4,72.0,15.0,243.0
John near King,Mulberry Street Coffeehouse,Café,"193 James St N (Mulberry St.), Hamilton ON L8R 2L2",581,43.261863,-79.866961,4.3,143.0,47.0,122.0
John near King,Whitehern Historic House and Garden,Museum,"41 Jackson St W, Hamilton ON L8P 1L3",532,43.254593,-79.87211,4.0,8.0,4.0,46.0
John near King,The Ship,Pub,"23 Augusta St (Hughson St.), Hamilton ON L8N 1P6",581,43.252066,-79.869987,4.2,101.0,37.0,88.0
Locke at Hunter,Starbucks,Coffee Shop,"158 Locke St S (at Bold St), Hamilton ON L8P 4A9",52,43.256119,-79.885602,4.0,56.0,20.0,45.0
Locke at Hunter,Donut Monster,Bagel Shop,"246 Locke St S, Hamilton ON L8P 4B9",384,43.253231,-79.886782,3.8,30.0,6.0,9.0
Locke at Hunter,Earth to Table Bread Bar,Bakery,"258 Locke St S (Herkimer St.), Hamilton ON L8P 4B9",459,43.252827,-79.886945,4.3,183.0,66.0,85.0
Locke at Hunter,La Luna Restaurant Downtown,Lebanese Restaurant,"306 King St W (at Queen St), Hamilton ON L8P 1B1",618,43.259414,-79.878417,4.3,35.0,15.0,8.0
Locke at Hunter,Ark + Anchor,Coffee Shop,"300 King St W, Hamilton ON L8P 1B1",642,43.259332,-79.878032,4.0,11.0,2.0,13.0
Locke at Hunter,Cake and Loaf Bakery,Bakery,"321 Dundurn St S (Dundurn Street South), Hamilton ON L8P 2M5",759,43.251924,-79.892124,4.4,40.0,15.0,23.0
Locke at Hunter,Durand Coffee,Café,"142 Charlton Ave W (Caroline St S.), Hamilton ON L8P 2C7",754,43.251543,-79.878939,4.0,8.0,4.0,19.0
Locke at Hunter,Aberdeen Tavern,American Restaurant,"432 Aberdeen Ave (Dundurn Street), Hamilton ON L8P 2S2",890,43.251479,-79.893532,4.4,49.0,12.0,39.0
Locke at Hunter,The George Hamilton,Restaurant,"152 King St W (Bay And King), Hamilton ON L8P 1A5",947,43.2582,-79.873853,3.8,21.0,5.0,10.0
Locke at Hunter,Starbucks,Coffee Shop,"151 York Blvd, Hamilton ON L8R 3M2",995,43.260364,-79.87408,3.5,2.0,1.0,3.0
Locke at Hunter,York & Bay Dental Office,Dentist,"151 York Blvd (at Bay St. N.), Hamilton ON L8R 3M2",957,43.260481,-79.874007,,,,
King at Barnesdale,Vintage Coffee Roasters,Café,"977 King St E (Barnesdale), Hamilton ON L8M 1C3",6,43.251372,-79.835377,3.9,8.0,,13.0
King at Barnesdale,Maya Retreat Salon and Spa,Hair Salon,"975 King St E, Hamilton ON L8M 1C3",20,43.251372,-79.835377,,,,
King at Barnesdale,Lakeside Insurance & Financial,Insurance Agency,"957 King St E, Hamilton ON L8M 1C3",44,43.251381,-79.835982,,,,
King at Barnesdale,Tim Hortons,"Cafe, Coffee, and Tea House","64 Melrose Ave N (Cannon St E), Hamilton ON L8L 0C3",431,43.252327,-79.830949,4.0,81.0,35.0,282.0
King at Barnesdale,Shoppers Drug Mart,Drugstore,"753 Main St E, Hamilton ON L8M 1L2",509,43.247766,-79.839359,3.8,14.0,2.0,
King at Barnesdale,Staropolskie Delikatacy,Gourmet Store,"711 Barton St E (St olga and barton st), Hamilton ON L8L 3A7",302,43.256157,-79.834236,,,,
King at Barnesdale,Tim Hortons,"Cafe, Coffee, and Tea House","799 Barton St E (Lottridge), Hamilton ON L8L 3B2",636,43.255221,-79.829674,3.9,15.0,0.0,4.0
King at Barnesdale,Tim Hortons,"Cafe, Coffee, and Tea House","888 Main St E (Melrose Ave), Hamilton ON L8M 1M3",609,43.245768,-79.834063,3.6,6.0,1.0,1.0
King at Barnesdale,Hi-Line Centre Pizza & Wings,Pizzeria,"1150 King St E (Gage), Hamilton ON L8M 1E8",658,43.247646,-79.828538,3.4,8.0,4.0,4.0
King at Barnesdale,Main Optical,Optometrist,"826 Main St E (Ashford), Hamilton ON L8M 1L6",497,43.246617,-79.836848,,,,
King at Barnesdale,Jet Banquet Hall,Chinese Restaurant,"746 Barton St E, Hamilton ON L8L 3B1",514,43.255534,-79.832879,,,,
King at Barnesdale,McDonald's,Burger Joint,"787 Barton St E (Lottridge), Hamilton ON L8L 3B2",606,43.255437,-79.830498,3.0,9.0,1.0,1.0
King at Barnesdale,Caribbean Vibe,Restaurant,"1127 King St E, Hamilton ON L8M 1E5",583,43.248459,-79.829602,,,,
King at Barnesdale,541 | Eatery & Exchange,Restaurant,"541 Barton St E, Hamilton ON L8L 2Z2",951,43.258283,-79.842245,4.0,14.0,1.0,9.0
King at Barnesdale,KFC,Fast Food Restaurant,"Barton St, Hamilton ON L8L 6Y5",687,43.253684,-79.827839,3.0,0.0,,
King at Barnesdale,Subway,Deli,"847 Barton St E, Hamilton ON L8L 3B4",686,43.254767,-79.828299,3.0,3.0,0.0,2.0
King at Barnesdale,Taste of Poland,Diner,"1145 King St E (Gage), Hamilton ON L8M 1E7",638,43.248302,-79.828741,,,,
King at Barnesdale,Dollarama,Discount Store,"869 Barton St E, Hamilton ON L8L 3B4",813,43.254807,-79.827054,3.3,0.0,,
King at Barnesdale,Tim Hortons,"Cafe, Coffee, and Tea House","505 Cannon St E (Sanford Ave N), Hamilton ON L8L 2E6",841,43.255384,-79.844306,3.4,18.0,6.0,4.0
King at Barnesdale,Jason's DJ Service,,"159 Prospect St S, Hamilton ON L8M 2Z5",673,43.245347,-79.833714,,,,
King at Sherman,Vintage Coffee Roasters,Café,"977 King St E (Barnesdale), Hamilton ON L8M 1C3",220,43.251372,-79.835377,3.9,8.0,,13.0
King at Sherman,Shoppers Drug Mart,Drugstore,"753 Main St E, Hamilton ON L8M 1L2",418,43.247766,-79.839359,3.8,14.0,2.0,
King at Sherman,Tim Hortons,"Cafe, Coffee, and Tea House","64 Melrose Ave N (Cannon St E), Hamilton ON L8L 0C3",650,43.252327,-79.830949,4.0,81.0,35.0,282.0
King at Sherman,Tim Hortons,"Cafe, Coffee, and Tea House","888 Main St E (Melrose Ave), Hamilton ON L8M 1M3",698,43.245768,-79.834063,3.6,6.0,1.0,1.0
King at Sherman,Tim Hortons,"Cafe, Coffee, and Tea House","799 Barton St E (Lottridge), Hamilton ON L8L 3B2",808,43.255221,-79.829674,3.9,15.0,0.0,4.0
King at Sherman,541 | Eatery & Exchange,Restaurant,"541 Barton St E, Hamilton ON L8L 2Z2",831,43.258283,-79.842245,4.0,14.0,1.0,9.0
King at Sherman,Tim Hortons,"Cafe, Coffee, and Tea House","505 Cannon St E (Sanford Ave N), Hamilton ON L8L 2E6",657,43.255384,-79.844306,3.4,18.0,6.0,4.0
